Date,Supp. Code,Supp. Name,Item Code,Item Name,Brick,Governorate Name,Territory Name,Brick Name,QTY,FU,Total Qty,Year,Month
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,287001.0,ادفو                ,ASWAN EDFO                              ,MARAKEZ ASWAN                           ,3,0,3,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,575054.0,CH ALPHA 10 SACH                                            ,195902.0,شرم الشيخ           ,SUEZ /S SINAI  SOUTH SINAI              ,SOUTH SINA                              ,6,0,6,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,620176.0,GENGIGEL GEL TEETHING 20ML                                  ,10202.0,القاهرة             ,HELPS II ALMAZA                         ,ARD ELGOLF                              ,5,0,5,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,606713.0,FORTIBONE 10 SACHETS                                        ,125202.0,غربال               ,ALEX W I MOHARAM BECK                   ,MOHARAM BEIK- EL ANFOSHI                ,20,0,20,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,583152.0,GENGIGEL GEL ADULT 20ML                                     ,11401.0,جاردن سيتي          ,CAIRO S II SAYEDA ZEINAB                ,GARDEN CITY                             ,3,0,3,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,575054.0,CH ALPHA 10 SACH                                            ,10601.0,عين شمس             ,CAIRO E II MADINET ELSALAM              ,EL MATARIA - AIN SHAMS                  ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,575054.0,CH ALPHA 10 SACH                                            ,256601.0,اخميم               ,SOHAG I AKHMIM                          ,MARAKEZ SOHAG BAHARY                    ,2,0,2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,620176.0,GENGIGEL GEL TEETHING 20ML                                  ,114503.0,العاشر من رمضان     ,CAIRO W II 10TH OF RAMADAN ST           ,EL 10 OF RAMADAN                        ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,583152.0,GENGIGEL GEL ADULT 20ML                                     ,10102.0,القاهرة             ,HELPS I ROXY                            ,CAIRO (ROXY)                            ,5,0,5,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,620176.0,GENGIGEL GEL TEETHING 20ML                                  ,10602.0,مدينه العبور        ,CAIRO E II MADINET ELSALAM              ,CAIRO ( EL SALAM )                      ,2,0,2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,583152.0,GENGIGEL GEL ADULT 20ML                                     ,10401.0,مدينه نصر           ,NASR CITY NASR CITY                     ,NASR CITY                               ,3,0,3,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,606713.0,FORTIBONE 10 SACHETS                                        ,114601.0,الشرقية             ,SHARKEIA III KAFR SAKR                  ,ABU KEBER & HEHYA                       ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,22301.0,الجيزة              ,GIZA IV ZAMALEK                         ,ZAMALEK                                 ,5,0,5,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,583152.0,GENGIGEL GEL ADULT 20ML                                     ,10301.0,مصر الجديده         ,HELPS III HELIOPOLIS SQ/ST              ,EL KOLIA EL HARBIA                      ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,256601.0,جهينه               ,SOHAG I JUHAINA                         ,MARAKEZ SOHAG BAHARY                    ,-1,0,-1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,583152.0,GENGIGEL GEL ADULT 20ML                                     ,32801.0,الجيزة              ,EL HARAM ELHARAM                        ,GIZA (OSIEM)                            ,3,0,3,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,583152.0,GENGIGEL GEL ADULT 20ML                                     ,22601.0,فيصل - ارض اللواء   ,FAISAL FAISAL                           ,MARAKEZ IMBABA                          ,6,0,6,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,575054.0,CH ALPHA 10 SACH                                            ,287001.0,ادفو                ,ASWAN EDFO                              ,MARAKEZ ASWAN                           ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,575054.0,CH ALPHA 10 SACH                                            ,22104.0,الصف                ,GIZA II ELSAFF                          ,EL SAFF                                 ,2,0,2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,575054.0,CH ALPHA 10 SACH                                            ,125001.0,لوران               ,ALEX E III LORAN                        ,MAHATET EL RAML- ELAZARETA              ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,620174.0,GENGIGEL MOUTH RINSE 150ML                                  ,135303.0,مرسي مطروح          ,ALEX W II /MTRH MARSA MATROUH           ,MATROUH                                 ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,11702.0,المعادي             ,MAADI NEW MAADI                         ,NEW MADI                                ,3,0,3,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,10701.0,جسر السويس          ,SHARKEIA III HUSSEINIA                  ,AIN SHAMS EAST                          ,2,0,2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,266903.0,ارمنت               ,QENA II ARMANT                          ,MARAKEZ LUXOR                           ,2,0,2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,10501.0,القاهرة             ,CAIRO E I ELAMIREYA                     ,EL WAILY - EL AMIREYA                   ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,606713.0,FORTIBONE 10 SACHETS                                        ,287001.0,كوم امبو            ,ASWAN KOM OMBO                          ,MARAKEZ ASWAN                           ,2,0,2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,52901.0,بنها                ,KALUBIA I BANHA                         ,KALIOUB-BANHA                           ,6,0,6,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,236501.0,اسيوط               ,ASSIUT II ASSIUT CITY EAST              ,ASSIUT CITY                             ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,620176.0,GENGIGEL GEL TEETHING 20ML                                  ,175901.0,السويس              ,SUEZ /S SINAI  SUES                     ,EL SEWIS                                ,2,0,2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,606713.0,FORTIBONE 10 SACHETS                                        ,114503.0,العاشر من رمضان     ,SHARKIA II 10TH RAMADAN CITY            ,EL 10 OF RAMADAN                        ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,583152.0,GENGIGEL GEL ADULT 20ML                                     ,125101.0,سموحه               ,ALEX CNTR II SMOHA                      ,SEDI GABER - SPORTING - ROSHDY          ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,575054.0,CH ALPHA 10 SACH                                            ,287001.0,كوم امبو            ,ASWAN KOM OMBO                          ,MARAKEZ ASWAN                           ,3,0,3,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,620176.0,GENGIGEL GEL TEETHING 20ML                                  ,195902.0,جنوب سيناء          ,SUEZ /S SINAI  SOUTH SINAI              ,SOUTH SINA                              ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,606713.0,FORTIBONE 10 SACHETS                                        ,32702.0,6 اكتوبر            ,FAISAL 6TH OF OCTOBER CITY              ,GIZA ( 6 OCTOBER )                      ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,124901.0,زيزينيا             ,ALEX E III LORAN                        ,LORAN - GELEM- BAKOUS                   ,6,0,6,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,575054.0,CH ALPHA 10 SACH                                            ,73401.0,طنطا                ,GHARBIA  TANTA                          ,ZEFTA                                   ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,11301.0,وسط البلد           ,GIZA V BOULAK ELDAKROUR                 ,RAMSIS SQ - ABDEEN                      ,6,0,6,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,620176.0,GENGIGEL GEL TEETHING 20ML                                  ,94103.0,كفر سعد             ,DOMIAT DOMIAT                           ,KAFR SAAD                               ,-1,0,-1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,583152.0,GENGIGEL GEL ADULT 20ML                                     ,165801.0,الاسماعيليه         ,ISMAELIA ISMAELIA                       ,ISMAELIA                                ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,583152.0,GENGIGEL GEL ADULT 20ML                                     ,32702.0,الجيزة              ,FAISAL 6TH OF OCTOBER CITY              ,GIZA ( 6 OCTOBER )                      ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,575054.0,CH ALPHA 10 SACH                                            ,10401.0,القاهره الجديده     ,HELPS II ALMAZA                         ,NASR CITY                               ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,619237.0,KEFEN TECH 7 PLASTER                                        ,226201.0,بني مزار            ,EL MENYA I BANI MAZAR                   ,MARAKEZ ELMENIA BAHARY                  ,2,0,2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,583152.0,GENGIGEL GEL ADULT 20ML                                     ,10601.0,القاهرة             ,CAIRO E II ELMATAREYA                   ,EL MATARIA - AIN SHAMS                  ,50,0,50,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,583152.0,GENGIGEL GEL ADULT 20ML                                     ,125101.0,الحضره              ,ALEX CNTR II ELHADRA                    ,SEDI GABER - SPORTING - ROSHDY          ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,575054.0,CH ALPHA 10 SACH                                            ,145401.0,دمنهور              ,BEHERA I DAMANHOUR                      ,EL-BEHEIRA                              ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,575054.0,CH ALPHA 10 SACH                                            ,256602.0,سوهاج               ,SOHAG I SOHAG CITY I                    ,SOHAG CITY                              ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,620174.0,GENGIGEL MOUTH RINSE 150ML                                  ,10401.0,القاهرة             ,NASR CITY NASR CITY                     ,NASR CITY                               ,5,0,5,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,104303.0,كفر الشيخ           ,KAFR ELSHEIKH I KAFR ELSHEIKH           ,FOHA - MOTOBAS                          ,-2,0,-2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,575054.0,CH ALPHA 10 SACH                                            ,83803.0,ميت غمر             ,DAKAHLIA II MEET GHAMR                  ,MEET GHAMR                              ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,216101.0,بني سويف            ,BANI SUEF BANI SUEF CITY                ,BANY SWIF CITY                          ,2,0,2,2025,1
